"caseid","state","dem","rep","nhwhite","nhblack","BA","faminc3","obama"
164361332,"Maine",0,0,1,0,0,35,1
166628179,"Ohio",0,1,1,0,0,35,NA
163087478,"Florida",0,0,1,0,0,55,NA
164069023,"New York",0,0,0,0,1,55,NA
165206853,"District of Columbia",1,0,0,1,0,35,NA
162700296,"Connecticut",0,0,1,0,1,45,0
162253442,"California",0,1,1,0,1,110,0
164240154,"Oklahoma",1,0,1,0,0,35,NA
164633704,"Florida",0,0,1,0,0,15,NA
165872378,"New York",1,0,1,0,0,65,NA
164311778,"Texas",1,0,1,0,0,35,1
163059092,"Ohio",1,0,0,1,0,65,NA
164717470,"Ohio",1,0,1,0,0,35,NA
164638499,"Georgia",0,0,1,0,0,35,0
162920219,"Colorado",0,0,0,0,0,55,0
162434136,"Minnesota",1,0,1,0,1,175,1
163600763,"Florida",1,0,0,0,0,15,NA
162497523,"Georgia",0,0,1,0,1,75,0
164446624,"Florida",1,0,1,0,0,45,1
167102448,"Nebraska",0,0,1,0,0,15,NA
162713788,"Virginia",1,0,0,1,0,130,NA
162284788,"Virginia",0,1,1,0,1,110,0
166595927,"Michigan",1,0,1,0,0,45,1
163166260,"Texas",0,1,0,0,1,NA,NA
163036171,"California",1,0,0,0,0,NA,NA
163464994,"Arizona",1,0,1,0,0,130,1
164593960,"Wisconsin",0,1,1,0,0,25,0
164567334,"Pennsylvania",0,0,1,0,0,35,1
164544030,"Georgia",0,1,1,0,0,25,0
162462000,"Iowa",0,0,1,0,0,65,1
162467379,"Florida",0,0,0,0,0,25,NA
164380636,"Pennsylvania",1,0,1,0,0,110,1
165093858,"California",0,0,0,0,1,110,0
162887996,"California",0,1,1,0,0,90,NA
164953720,"Minnesota",1,0,1,0,0,45,NA
164391296,"Michigan",0,0,1,0,1,75,1
164551597,"Texas",0,1,1,0,0,45,0
166795717,"Oregon",0,0,1,0,0,15,NA
162136529,"Illinois",0,0,1,0,1,NA,1
162697640,"Missouri",0,1,1,0,1,35,0
161813393,"Pennsylvania",1,0,1,0,1,NA,1
163138544,"Michigan",0,0,1,0,1,NA,0
162177280,"Indiana",1,0,1,0,0,15,1
162620347,"Missouri",1,0,0,0,1,90,1
164829847,"Montana",1,0,1,0,1,15,NA
161144552,"Arizona",0,0,0,0,0,75,NA
162663433,"California",1,0,0,0,1,175,NA
164345410,"Florida",0,0,1,0,0,NA,0
164794617,"Maryland",1,0,1,0,0,NA,1
161300789,"Virginia",1,0,0,0,0,35,1
165659746,"Mississippi",1,0,1,0,0,35,0
162296748,"Florida",0,1,1,0,1,55,NA
162617069,"Utah",0,1,1,0,0,75,NA
164616221,"New Jersey",0,1,1,0,0,55,0
163355663,"Texas",1,0,0,0,0,25,NA
165910182,"Illinois",0,1,1,0,1,110,0
164472681,"Michigan",0,1,1,0,0,NA,0
165700146,"Maryland",1,0,0,1,1,130,1
162667524,"Michigan",1,0,1,0,1,90,1
166874314,"Virginia",1,0,0,0,0,15,NA
161854498,"Ohio",1,0,1,0,1,15,1
166594510,"Missouri",0,0,1,0,0,25,0
164815230,"Missouri",0,1,1,0,0,75,0
162479738,"Georgia",0,1,1,0,0,75,0
165058468,"Ohio",0,1,0,1,0,NA,0
163373072,"New York",0,1,1,0,1,90,0
162292812,"Maryland",0,1,1,0,1,130,0
164399021,"California",0,1,1,0,0,15,NA
164957959,"Pennsylvania",0,0,1,0,0,110,1
163059221,"New York",0,1,1,0,0,35,0
163116635,"Wisconsin",0,1,1,0,0,55,0
162329293,"Iowa",1,0,1,0,0,NA,1
162551765,"Missouri",1,0,1,0,0,65,1
166624857,"Indiana",1,0,1,0,1,35,0
162860893,"Georgia",1,0,0,1,0,5,1
162190686,"Colorado",0,1,1,0,1,425,0
163226175,"Florida",1,0,0,0,0,75,NA
164729632,"New York",1,0,0,0,0,25,1
162675209,"Illinois",0,1,1,0,1,130,0
166526765,"Hawaii",1,0,1,0,1,75,1
162365158,"Utah",1,0,1,0,0,NA,0
162255176,"Tennessee",1,0,1,0,1,130,1
164200560,"Ohio",0,1,1,0,0,55,0
162232100,"Georgia",1,0,0,1,0,110,NA
162395832,"California",1,0,1,0,1,175,1
162448960,"Iowa",1,0,1,0,0,35,1
163032273,"Georgia",1,0,0,1,0,15,NA
162365457,"Ohio",1,0,1,0,0,15,1
162444516,"North Carolina",0,1,1,0,0,45,NA
164764171,"Florida",1,0,1,0,1,15,1
165010922,"California",1,0,0,0,1,5,NA
163525556,"Florida",1,0,0,0,1,5,1
163121040,"Minnesota",0,1,1,0,0,15,0
162474719,"Virginia",1,0,1,0,0,NA,0
163397946,"Florida",0,0,1,0,0,NA,1
164509211,"Louisiana",0,0,1,0,1,NA,1
163392221,"Maine",0,1,1,0,0,35,0
162347155,"Georgia",0,0,1,0,0,90,0
163001369,"Washington",1,0,1,0,1,55,1
163095544,"Texas",1,0,1,0,0,15,NA
162329048,"Arizona",0,1,1,0,0,35,0
164547554,"Arkansas",1,0,1,0,0,35,1
162975582,"Iowa",1,0,1,0,0,90,1
164231905,"Minnesota",0,1,1,0,0,25,0
164954236,"Minnesota",0,0,1,0,0,NA,0
162786275,"Mississippi",1,0,1,0,0,110,1
162327059,"Illinois",1,0,1,0,1,65,1
162623693,"Missouri",1,0,1,0,0,NA,1
164547348,"Maryland",0,0,1,0,0,35,NA
163741716,"Florida",0,1,1,0,0,55,0
162440149,"Pennsylvania",0,0,1,0,0,55,1
163385386,"Arizona",0,0,1,0,0,25,0
164950061,"Illinois",1,0,1,0,0,NA,NA
162524544,"Massachusetts",1,0,1,0,0,90,1
163233773,"Alabama",1,0,0,1,1,90,1
164251632,"California",0,0,0,0,0,35,NA
162434798,"Michigan",0,0,1,0,0,35,1
164388203,"Texas",1,0,1,0,0,15,0
164365803,"Florida",1,0,1,0,0,NA,NA
162788214,"Utah",0,0,1,0,1,65,0
162276532,"Minnesota",1,0,1,0,1,35,1
162396359,"Missouri",0,0,1,0,1,35,0
162465207,"Michigan",0,0,1,0,0,90,0
162364083,"Texas",1,0,0,0,0,NA,NA
163062545,"California",0,0,0,0,1,55,0
163355835,"California",0,0,0,0,0,110,NA
164337323,"Virginia",1,0,0,0,0,65,NA
163373352,"Arizona",0,1,1,0,0,90,0
162520612,"New Jersey",0,0,0,0,1,NA,0
163689332,"Michigan",1,0,0,1,0,55,1
163069039,"New Jersey",0,1,1,0,0,130,0
162448657,"Oklahoma",1,0,1,0,0,55,1
162432422,"New York",0,1,0,1,0,500,NA
162441108,"Iowa",1,0,1,0,0,35,NA
163078429,"Ohio",1,0,0,1,0,25,NA
164515494,"Arizona",0,0,1,0,0,90,1
163174001,"Maine",1,0,1,0,1,55,1
163612335,"Michigan",0,1,1,0,0,NA,NA
162834387,"North Carolina",0,0,1,0,1,55,0
165210781,"Washington",1,0,1,0,1,NA,1
162847350,"Washington",0,1,0,0,0,35,0
163623684,"Utah",1,0,1,0,0,75,0
164629559,"Missouri",0,1,0,0,0,45,NA
162605061,"New Jersey",0,0,1,0,0,90,0
163833402,"Virginia",0,0,0,0,0,175,NA
162253456,"Washington",0,0,1,0,0,25,0
163113315,"Michigan",0,1,1,0,1,NA,0
162312349,"Wisconsin",0,0,1,0,1,45,1
164701598,"California",0,1,1,0,0,NA,0
163117609,"Minnesota",0,0,1,0,1,90,0
162548006,"Alabama",1,0,1,0,0,45,1
164234655,"Michigan",0,0,1,0,0,45,1
162366679,"Arizona",1,0,1,0,0,25,NA
162458693,"South Carolina",0,1,1,0,0,90,0
162486111,"Texas",0,0,1,0,0,45,1
164607400,"Pennsylvania",0,1,1,0,0,65,0
162272837,"New Jersey",0,0,0,0,0,15,0
162352750,"Tennessee",0,0,1,0,1,25,0
162922547,"Pennsylvania",0,1,1,0,0,65,0
164792513,"Pennsylvania",0,1,1,0,0,45,0
163006707,"Oregon",1,0,1,0,1,130,1
161842698,"South Carolina",1,0,1,0,1,NA,1
162465520,"Oregon",0,0,1,0,0,35,1
163395812,"Florida",0,0,1,0,1,NA,NA
161854396,"New Mexico",0,1,1,0,0,NA,0
163331039,"Pennsylvania",1,0,0,0,0,15,NA
163754003,"Washington",0,0,1,0,0,NA,NA
162557018,"Minnesota",1,0,1,0,0,NA,1
163237748,"Tennessee",0,0,1,0,0,45,0
163211517,"Colorado",1,0,1,0,0,15,1
162409267,"New Mexico",0,1,1,0,1,65,0
162430436,"Tennessee",0,0,1,0,0,65,0
165933759,"West Virginia",1,0,1,0,0,NA,1
162586765,"Rhode Island",1,0,1,0,1,65,1
164997272,"New Hampshire",1,0,1,0,0,NA,NA
164808086,"Arkansas",0,0,0,0,0,25,NA
163078666,"New Jersey",0,0,1,0,0,75,0
162259028,"Illinois",1,0,1,0,1,75,1
162285373,"Georgia",0,1,1,0,1,90,0
162340934,"California",0,1,1,0,1,175,0
162442175,"Virginia",1,0,1,0,1,75,1
164872068,"Washington",1,0,0,0,1,NA,NA
162613508,"Virginia",1,0,1,0,1,NA,1
165106796,"West Virginia",1,0,0,1,0,25,1
164833948,"California",0,0,1,0,0,15,NA
165078657,"New York",0,0,1,0,0,15,0
163218089,"Virginia",1,0,0,0,0,35,NA
163681394,"Georgia",0,0,1,0,0,15,NA
164954030,"Nevada",0,0,0,0,0,75,0
162862386,"Colorado",0,0,1,0,0,25,0
164139454,"New York",0,0,1,0,0,65,1
164540349,"Alabama",1,0,0,1,0,15,NA
162434090,"Idaho",0,0,1,0,1,130,0
162725746,"California",1,0,0,0,1,225,1
163343412,"New York",0,0,1,0,0,65,1
162819731,"Tennessee",0,1,1,0,1,75,0
162801494,"Oregon",1,0,1,0,0,5,1
161822001,"Pennsylvania",0,0,1,0,1,NA,1
162343896,"Arkansas",0,0,0,0,0,45,0
162289136,"Texas",0,1,1,0,0,225,0
163061983,"Missouri",0,1,1,0,0,130,0
162371514,"California",1,0,1,0,1,110,1
163109454,"Arizona",0,1,1,0,1,130,0
164123350,"Illinois",0,1,1,0,0,NA,0
164862264,"Michigan",1,0,1,0,0,175,1
161136451,"Massachusetts",1,0,1,0,1,90,1
162329095,"Texas",0,1,1,0,0,45,0
163706010,"Florida",0,0,1,0,0,65,0
162894823,"Missouri",0,0,1,0,0,35,0
163517435,"New Jersey",1,0,0,1,1,75,1
162264210,"Ohio",1,0,1,0,1,15,1
162864557,"Florida",1,0,1,0,0,15,NA
164607067,"New York",0,0,1,0,0,45,NA
162419324,"Wisconsin",0,1,1,0,0,NA,0
165053461,"Illinois",0,1,1,0,0,75,0
164688980,"Missouri",0,0,1,0,0,45,NA
166640284,"Arizona",0,0,1,0,1,25,0
162592060,"New York",0,1,1,0,1,110,NA
163363864,"Pennsylvania",1,0,0,1,0,130,1
162289633,"Missouri",1,0,1,0,1,NA,1
162308384,"Indiana",0,0,1,0,0,5,1
162323759,"New York",0,1,1,0,0,175,NA
164561238,"Texas",0,0,1,0,0,35,0
162632195,"Wisconsin",0,0,1,0,1,425,0
162272441,"Indiana",0,0,1,0,0,55,1
163062406,"North Carolina",1,0,0,1,0,35,1
161356220,"Arizona",0,1,1,0,0,25,NA
166574163,"California",0,0,1,0,0,90,1
162438137,"Oklahoma",1,0,0,0,0,65,1
163756871,"Texas",0,1,1,0,1,75,0
162381528,"Alabama",1,0,1,0,0,90,1
163125563,"Oklahoma",0,1,0,0,0,25,0
163417587,"Missouri",0,0,1,0,0,35,NA
162752245,"New York",0,1,1,0,1,45,0
165102592,"Georgia",1,0,0,1,0,5,NA
161843265,"California",0,1,1,0,1,NA,0
162568806,"Connecticut",0,0,1,0,1,90,0
164788629,"Maine",0,0,1,0,0,55,1
162902515,"Texas",1,0,1,0,1,90,1
161824111,"Pennsylvania",0,0,1,0,0,45,0
164314476,"Kansas",0,0,1,0,0,45,NA
165050562,"New York",0,1,1,0,0,90,NA
162372298,"North Carolina",1,0,1,0,0,45,1
164726232,"Hawaii",1,0,0,0,0,110,NA
162738217,"Colorado",0,0,1,0,1,90,1
162887067,"Utah",0,0,1,0,1,65,1
164372009,"Indiana",0,1,1,0,0,15,0
163151735,"Connecticut",0,0,1,0,1,75,0
162342421,"California",0,1,1,0,0,15,0
163360974,"California",0,1,1,0,0,NA,0
161868749,"Tennessee",0,1,1,0,0,175,0
164340779,"Massachusetts",0,0,1,0,0,NA,1
162867158,"Illinois",0,0,1,0,1,NA,1
162368287,"Florida",1,0,1,0,0,25,1
162894857,"Tennessee",0,1,1,0,1,90,0
164527557,"Texas",1,0,1,0,0,300,0
162386697,"Alabama",1,0,0,1,0,110,1
163536969,"Arizona",1,0,1,0,1,45,1
161981352,"Washington",0,0,1,0,0,110,NA
165252012,"Utah",1,0,0,0,0,25,1
162357588,"Arizona",0,1,1,0,1,110,0
162281719,"Texas",0,0,1,0,0,15,0
163151040,"Massachusetts",0,0,1,0,1,90,1
164231403,"Pennsylvania",0,0,1,0,0,65,NA
164179155,"North Carolina",0,1,1,0,0,35,NA
162792488,"New Hampshire",0,0,1,0,1,65,1
162448552,"Wisconsin",1,0,1,0,0,45,1
166023208,"Michigan",1,0,0,1,0,15,1
164242916,"New York",1,0,0,1,0,5,NA
163218150,"Texas",1,0,0,1,1,175,1
164778978,"California",0,1,0,0,0,35,0
162163053,"New Jersey",1,0,1,0,1,55,1
166304947,"New York",1,0,1,0,0,25,0
162255058,"Virginia",1,0,1,0,1,130,1
166665688,"California",1,0,1,0,1,130,1
166492048,"Missouri",0,0,1,0,0,NA,NA
163167910,"Georgia",1,0,1,0,0,25,0
162257840,"Texas",1,0,1,0,1,225,1
162290122,"Kentucky",1,0,1,0,1,NA,1
163166226,"New Jersey",0,0,0,1,1,130,NA
163126221,"New York",0,0,1,0,0,175,0
163685513,"New York",0,0,0,1,1,175,NA
162173511,"California",0,1,1,0,0,NA,0
162289719,"California",0,1,1,0,0,25,NA
163032537,"Georgia",1,0,0,1,0,35,1
161553075,"California",0,1,1,0,0,5,0
162244384,"Oregon",0,0,1,0,0,35,NA
164182905,"Arizona",0,1,0,0,0,55,0
162551501,"Virginia",0,0,1,0,0,55,1
162277369,"North Carolina",0,0,1,0,1,110,1
162384608,"Georgia",1,0,1,0,1,75,1
163200142,"Florida",0,1,0,0,1,130,1
162471143,"Missouri",0,0,1,0,1,65,0
163689383,"North Carolina",1,0,0,1,0,15,1
162373071,"California",0,1,0,0,0,75,0
163423956,"Texas",0,0,1,0,0,25,NA
162933851,"Pennsylvania",1,0,1,0,1,75,1
162753153,"Wisconsin",0,1,1,0,1,75,0
164551247,"California",1,0,0,0,0,75,NA
163310934,"Utah",0,1,0,0,0,25,0
163116998,"California",0,0,1,0,0,90,1
165070739,"Illinois",1,0,0,1,0,15,NA
163409282,"New York",0,1,1,0,0,75,0
164864563,"Wisconsin",0,0,1,0,0,5,NA
163150698,"California",0,1,1,0,0,35,NA
165077991,"Ohio",1,0,1,0,0,55,1
163593835,"New York",0,0,1,0,0,175,1
162553684,"New Jersey",1,0,1,0,1,175,1
164783746,"Minnesota",1,0,0,0,0,NA,1
164547823,"Rhode Island",1,0,0,1,1,NA,1
162749641,"Connecticut",0,0,1,0,0,5,NA
163108488,"New Hampshire",1,0,1,0,1,110,1
161598659,"California",0,0,0,1,0,5,1
164705439,"North Carolina",0,1,1,0,0,90,0
164985082,"Ohio",0,1,1,0,0,NA,NA
162272864,"California",0,1,1,0,0,NA,0
162034220,"California",1,0,0,0,0,45,1
162372741,"Arizona",0,1,1,0,0,NA,0
161702529,"Nevada",0,1,1,0,0,35,0
162548018,"Georgia",0,1,1,0,0,25,0
162382215,"Illinois",0,0,1,0,1,25,0
164451932,"New York",1,0,1,0,0,110,NA
162434278,"Utah",1,0,1,0,1,90,1
162700598,"Illinois",0,0,0,1,1,225,NA
162338218,"Florida",0,1,1,0,0,35,0
162452287,"Minnesota",0,0,1,0,1,175,0
165342996,"New Jersey",1,0,0,0,0,5,NA
165117270,"New York",1,0,0,0,0,25,NA
162809063,"Utah",0,0,1,0,0,75,1
164490536,"California",1,0,0,0,0,NA,NA
162297096,"Florida",0,1,1,0,0,55,0
162915613,"Illinois",1,0,0,0,0,45,NA
161850042,"California",1,0,1,0,1,NA,1
163287938,"California",0,0,1,0,1,45,0
162426738,"Illinois",1,0,1,0,0,55,NA
164152804,"Washington",1,0,0,0,0,75,0
166058316,"Arizona",1,0,1,0,0,65,1
162219023,"District of Columbia",0,0,1,0,1,75,1
163313807,"North Carolina",0,1,1,0,0,45,0
165248864,"Texas",1,0,0,1,0,5,NA
163092593,"Illinois",1,0,0,1,0,55,1
164340818,"New Mexico",1,0,0,0,0,15,NA
164803137,"Kansas",1,0,1,0,0,NA,1
164804670,"Pennsylvania",0,0,1,0,0,NA,NA
165117112,"Ohio",1,0,0,1,0,25,NA
162377627,"Louisiana",0,0,1,0,0,45,NA
162702783,"Florida",0,1,1,0,0,45,NA
164589556,"Pennsylvania",0,1,1,0,0,65,1
162490768,"Mississippi",1,0,0,1,0,35,1
163878447,"Florida",1,0,0,0,0,45,1
162342460,"California",1,0,1,0,1,75,1
160626281,"Ohio",0,0,1,0,0,65,1
162462135,"Virginia",0,1,1,0,0,75,0
166671892,"Ohio",0,1,1,0,1,75,0
164384386,"Oregon",1,0,1,0,0,15,1
164525829,"Ohio",1,0,1,0,0,55,1
164503089,"Florida",0,1,1,0,0,65,NA
162340796,"Washington",0,0,1,0,0,90,0
165762169,"California",1,0,0,0,1,5,1
162438387,"Kentucky",0,0,1,0,0,NA,0
162174033,"Arizona",0,0,1,0,0,65,0
162297317,"California",1,0,1,0,1,90,1
162353127,"Texas",0,0,1,0,0,65,0
162301589,"Ohio",0,1,1,0,0,NA,NA
162319788,"California",0,1,1,0,0,25,0
164793058,"Iowa",0,0,1,0,0,90,NA
163185345,"Georgia",1,0,0,1,1,45,NA
161832411,"Pennsylvania",0,0,1,0,0,15,0
164021292,"Pennsylvania",1,0,1,0,0,65,0
162300576,"Missouri",0,1,1,0,0,55,0
164555115,"Utah",0,1,1,0,0,25,0
163180490,"Florida",0,1,1,0,0,15,NA
162307986,"New Hampshire",1,0,1,0,1,90,1
164427640,"Illinois",0,0,1,0,0,25,NA
163255937,"Georgia",1,0,0,1,1,35,1
166793788,"Kansas",0,0,1,0,1,15,1
162076192,"Illinois",1,0,1,0,1,NA,0
162874176,"Virginia",0,1,1,0,1,90,0
162578839,"Tennessee",0,1,1,0,0,NA,0
163379628,"New York",1,0,0,1,1,75,NA
163880974,"Georgia",1,0,1,0,1,55,NA
163008904,"North Carolina",0,0,1,0,0,35,0
164144696,"Michigan",0,1,1,0,0,90,NA
164560595,"Pennsylvania",0,0,1,0,0,15,NA
162462219,"Michigan",1,0,1,0,1,NA,1
162419140,"Oregon",0,1,1,0,1,130,0
162255707,"North Carolina",1,0,0,1,0,15,NA
163577243,"Colorado",0,0,0,0,0,55,NA
162695552,"Maine",1,0,1,0,1,15,1
162551256,"Maryland",0,1,1,0,0,75,0
165385840,"Arizona",1,0,0,1,0,5,NA
164149533,"Arizona",1,0,1,0,0,15,1
164536630,"Florida",0,0,1,0,0,45,NA
162696152,"Nebraska",0,1,0,0,1,130,0
162452260,"Georgia",1,0,0,1,0,15,NA
162436409,"Oregon",1,0,1,0,0,NA,0
162945965,"Tennessee",0,0,1,0,0,NA,1
164554967,"Pennsylvania",0,1,1,0,0,25,0
164011527,"Georgia",1,0,0,1,1,5,NA
163616540,"Maryland",0,0,0,0,0,130,NA
162590114,"Missouri",0,1,1,0,1,110,0
162875323,"Tennessee",0,1,1,0,0,35,0
163599089,"Pennsylvania",0,1,1,0,0,75,0
161856524,"Virginia",1,0,1,0,1,225,1
162337578,"California",0,1,0,0,1,225,0
165565956,"Mississippi",1,0,0,1,0,NA,1
164991696,"Georgia",0,1,1,0,0,5,NA
162718549,"Oregon",0,1,1,0,0,65,0
162441970,"Oklahoma",1,0,0,1,1,NA,1
163857219,"Pennsylvania",0,0,1,0,0,NA,NA
162263287,"Arizona",0,1,1,0,1,25,0
162467236,"Maryland",0,1,0,0,0,130,0
163129327,"Kansas",0,1,1,0,0,175,0
163059212,"Michigan",0,1,1,0,0,15,NA
164197318,"Georgia",1,0,1,0,0,5,NA
162146044,"New Mexico",0,0,1,0,1,NA,NA
162438168,"Idaho",1,0,0,0,0,45,0
162498864,"Virginia",0,0,1,0,0,5,1
162038895,"Arizona",1,0,1,0,1,90,0
163319656,"Indiana",0,0,1,0,1,45,1
162415033,"Maine",0,0,0,0,0,NA,NA
163689309,"Ohio",1,0,1,0,0,55,1
163654846,"New York",1,0,1,0,1,130,1
164637697,"Oklahoma",0,0,1,0,1,45,0
162620383,"Oregon",1,0,1,0,0,90,NA
161823425,"Kentucky",0,1,1,0,0,NA,0
163265074,"Wisconsin",0,1,1,0,0,130,0
162365321,"Maine",1,0,1,0,1,65,1
164810952,"Washington",0,0,1,0,1,75,0
163359657,"Ohio",1,0,0,1,0,NA,1
163547023,"Rhode Island",1,0,1,0,1,NA,1
162391985,"Indiana",0,1,1,0,0,NA,0
162339128,"Indiana",1,0,1,0,1,130,1
163213621,"New Jersey",1,0,1,0,0,25,1
162328893,"California",1,0,1,0,0,45,1
166372668,"Pennsylvania",0,0,1,0,0,90,NA
163218310,"New York",0,0,0,0,0,130,NA
162279311,"Florida",1,0,1,0,1,75,1
165236192,"Florida",0,1,0,0,0,25,0
163279872,"Alabama",1,0,1,0,0,15,NA
163185870,"Oregon",0,1,1,0,1,65,NA
162363067,"Georgia",0,0,1,0,0,5,1
162292572,"Ohio",0,1,1,0,0,45,0
162369903,"Virginia",0,1,1,0,1,300,0
164651292,"California",1,0,0,0,0,65,NA
163253236,"Florida",0,1,0,0,1,15,NA
164028531,"Michigan",0,0,1,0,0,55,0
164507204,"California",0,0,0,1,0,15,NA
162550189,"Missouri",1,0,1,0,1,55,1
164637618,"Maryland",1,0,0,1,0,90,NA
163051794,"Ohio",1,0,1,0,1,110,1
163130926,"California",0,0,1,0,0,90,1
163162208,"Utah",0,0,0,0,1,75,NA
164988417,"Oregon",1,0,1,0,0,25,1
161825476,"Florida",0,0,0,0,0,25,1
164667819,"California",0,1,0,0,0,55,NA
162589706,"South Carolina",0,0,1,0,0,15,NA
162535690,"Pennsylvania",0,0,1,0,0,25,NA
162253838,"Wisconsin",1,0,1,0,1,90,1
162863055,"Idaho",0,0,1,0,0,130,0
164759192,"Ohio",0,1,1,0,0,45,0
165943919,"Wyoming",0,0,1,0,1,110,1
162430438,"New Jersey",1,0,1,0,1,110,1
165117237,"Ohio",1,0,0,1,0,15,1
162804092,"Kentucky",0,0,1,0,0,15,NA
162528572,"Florida",0,0,1,0,1,45,1
164801088,"North Carolina",0,0,0,1,0,15,1
163216075,"Florida",0,0,0,0,0,55,NA
162434500,"Connecticut",0,1,1,0,0,15,0
162399757,"New Jersey",0,1,1,0,0,110,0
162422592,"Maine",0,0,1,0,1,175,0
161807079,"Tennessee",0,1,1,0,0,NA,0
164616021,"Pennsylvania",0,0,1,0,1,90,NA
164183419,"Texas",1,0,0,0,0,NA,0
163913199,"Texas",0,0,1,0,1,110,1
162448727,"New Jersey",0,1,1,0,0,175,0
164964775,"Texas",1,0,0,0,1,45,NA
163055689,"Texas",1,0,0,0,1,110,1
164815445,"Florida",1,0,1,0,1,NA,0
164566911,"Oregon",0,0,0,0,0,45,NA
163211664,"Tennessee",0,1,1,0,1,35,0
164482307,"Michigan",0,0,1,0,0,NA,NA
162307462,"Florida",0,0,1,0,1,NA,0
163121356,"Texas",1,0,1,0,0,225,1
162426502,"Virginia",0,0,1,0,0,35,0
161878494,"Florida",0,0,1,0,0,75,0
163359718,"Florida",0,0,0,0,1,65,NA
162949145,"Arizona",1,0,1,0,1,45,1
164159082,"Ohio",0,1,1,0,0,15,NA
162998724,"Iowa",0,0,1,0,0,NA,0
162265173,"Connecticut",1,0,1,0,1,130,1
163455740,"Wisconsin",0,0,1,0,0,15,1
163441387,"Florida",1,0,0,0,1,75,1
163099435,"Florida",0,0,0,0,1,25,1
163845335,"Pennsylvania",0,0,1,0,0,35,1
162606472,"Rhode Island",0,0,1,0,0,175,1
162434835,"North Carolina",1,0,0,1,0,NA,1
162324530,"Minnesota",1,0,1,0,1,35,1
163182710,"California",0,0,1,0,0,300,1
164547755,"Georgia",0,0,1,0,0,5,NA
164589567,"Pennsylvania",1,0,0,1,0,35,NA
162285879,"Illinois",1,0,1,0,0,NA,1
162272194,"New York",1,0,1,0,1,90,1
162353129,"California",1,0,1,0,0,90,1
162461949,"Kansas",0,1,1,0,1,90,0
164309749,"Texas",1,0,0,0,0,35,NA
162297713,"Mississippi",1,0,0,1,0,25,1
164543725,"Tennessee",0,1,0,0,0,90,0
162384211,"Michigan",1,0,1,0,1,25,1
162315544,"Pennsylvania",0,1,1,0,1,45,0
166665201,"Oregon",0,0,0,0,1,110,NA
162946877,"California",0,0,1,0,0,75,0
166619080,"Alabama",0,0,0,0,1,75,1
162468684,"Washington",1,0,1,0,0,65,0
166255799,"California",1,0,1,0,0,35,NA
162265412,"Georgia",0,0,0,1,0,15,1
163008131,"Alabama",1,0,1,0,0,45,0
161706274,"New Jersey",0,1,1,0,1,45,0
163574325,"Wisconsin",1,0,0,1,0,65,1
162379648,"Montana",0,1,1,0,1,25,0
163670598,"Arizona",0,1,0,0,0,NA,NA
164485770,"Pennsylvania",1,0,1,0,0,90,0
166456895,"Florida",1,0,1,0,0,5,NA
164244553,"Texas",1,0,1,0,0,25,0
164458389,"Illinois",0,1,1,0,0,45,NA
164024832,"Wisconsin",0,0,1,0,0,35,1
162654362,"Florida",1,0,1,0,0,75,1
164198228,"Nevada",0,1,1,0,0,110,0
164345436,"North Carolina",0,1,1,0,0,65,NA
162865402,"Illinois",1,0,1,0,0,110,1
164634074,"Colorado",1,0,1,0,0,NA,1
162520272,"California",1,0,1,0,1,NA,1
164057826,"Michigan",1,0,1,0,0,45,0
162337989,"New Jersey",1,0,1,0,0,225,1
164564284,"Ohio",0,1,1,0,0,55,0
162451740,"Rhode Island",0,0,1,0,1,35,1
162311772,"New York",1,0,1,0,1,75,1
164957460,"Connecticut",0,1,1,0,0,45,NA
163744356,"Maryland",1,0,1,0,0,25,0
162605545,"New York",1,0,1,0,1,65,1
162255126,"California",1,0,1,0,0,65,1
161812949,"Florida",0,0,1,0,0,45,0
162387251,"North Carolina",1,0,1,0,0,15,1
164357377,"Georgia",1,0,0,1,0,5,1
163009491,"Florida",0,0,0,0,0,15,1
162704489,"New York",0,0,1,0,1,130,0
163590623,"Washington",0,1,1,0,0,90,0
162986392,"Minnesota",1,0,1,0,0,45,1
162309394,"California",0,1,0,0,0,NA,0
162806741,"California",0,1,1,0,0,25,0
164353181,"New York",1,0,1,0,0,55,0
163143107,"Nevada",0,1,1,0,0,NA,0
165193112,"South Carolina",0,0,0,1,0,NA,NA
164954026,"California",0,1,0,0,0,55,NA
163048490,"Idaho",0,1,1,0,0,45,0
162461394,"Ohio",0,1,1,0,1,25,0
163693355,"New Jersey",1,0,0,1,0,55,NA
164028601,"Arizona",1,0,1,0,0,45,1
164231285,"Maryland",1,0,1,0,0,35,1
162819690,"North Carolina",1,0,1,0,1,45,1
162164849,"Arizona",0,1,1,0,1,35,0
162965965,"New York",0,0,1,0,1,25,0
162417961,"Pennsylvania",1,0,1,0,0,15,1
164188042,"Pennsylvania",1,0,1,0,0,45,NA
165404905,"Kentucky",0,0,1,0,0,35,NA
162315558,"South Carolina",1,0,1,0,0,130,0
165784364,"Colorado",0,0,0,0,1,25,NA
162285007,"Florida",0,1,1,0,1,65,0
162576046,"Virginia",1,0,1,0,1,175,1
165132897,"Kentucky",0,0,0,0,1,45,NA
162477748,"Minnesota",0,0,1,0,0,35,0
162662175,"Florida",0,0,0,1,0,110,NA
161842439,"North Carolina",0,1,1,0,1,175,0
162374776,"Wyoming",1,0,1,0,0,35,1
